alert_id,timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count,risk_score,ml_label,priority_score,recommended_action
SOC-6886A6CF,2026-05-26 01:35:35,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,38.36,NORMAL,63.02,Block IP immediately + Reset user password + Enable MFA
SOC-FFC4AAF7,2026-05-26 01:41:25,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,38.36,NORMAL,63.02,Block IP + Force password reset for all targeted users
SOC-FD78BE2C,2026-05-26 01:40:10,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,38.36,NORMAL,63.02,Block IP + Force password reset for all targeted users
SOC-C29F3B69,2026-05-26 01:05:46,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,38.36,NORMAL,63.02,Block IP + Force password reset for all targeted users
SOC-5503ED95,2026-05-26 01:32:52,dev.ops,23.164.70.250,DE,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,71.63,ANOMALY,62.98,Verify with user + Flag for manager review
SOC-9FEBAE30,2026-05-26 01:26:00,jane.smith,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6,38.29,NORMAL,62.97,Block IP immediately + Reset user password + Enable MFA
SOC-77971E7F,2026-05-26 01:56:37,jane.smith,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6,38.29,NORMAL,62.97,Block IP immediately + Reset user password + Enable MFA
SOC-410205D0,2026-05-26 02:34:20,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9,38.27,NORMAL,62.96,Block IP immediately + Reset user password + Enable MFA
SOC-A6633208,2026-05-26 03:15:51,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,38.16,NORMAL,62.9,Block IP immediately + Reset user password + Enable MFA
SOC-FEDDF599,2026-05-26 03:57:40,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,38.16,NORMAL,62.9,Block IP immediately + Reset user password + Enable MFA
SOC-91A4419B,2026-05-26 03:48:43,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8,38.16,NORMAL,62.9,Block IP immediately + Reset user password + Enable MFA
SOC-427A6FD4,2026-05-26 00:06:38,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1,38.11,NORMAL,62.87,Block IP immediately + Reset user password + Enable MFA
SOC-F7FC9A37,2026-05-26 00:49:18,admin,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,38.11,NORMAL,62.87,Block IP + Force password reset for all targeted users
SOC-5C786422,2026-05-26 01:27:52,hr.user,90.43.58.135,CN,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,71.43,ANOMALY,62.86,Verify with user + Flag for manager review
SOC-41E3A390,2026-05-26 00:36:54,john.doe,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6,38.08,NORMAL,62.85,Block IP immediately + Reset user password + Enable MFA
SOC-D5D0C776,2026-05-26 04:23:19,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8,37.95,NORMAL,62.77,Block IP immediately + Reset user password + Enable MFA
SOC-BD4791AB,2026-05-26 04:08:08,root,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7,37.93,NORMAL,62.76,Block IP immediately + Reset user password + Enable MFA
SOC-8E9E48BC,2026-05-26 02:33:52,admin,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9,37.94,NORMAL,62.76,Block IP immediately + Reset user password + Enable MFA
SOC-6C176297,2026-05-26 04:42:04,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,10,37.93,NORMAL,62.76,Block IP immediately + Reset user password + Enable MFA
SOC-1BC981D7,2026-05-26 04:40:49,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,37.92,NORMAL,62.75,Block IP immediately + Reset user password + Enable MFA
SOC-7CCF3AF0,2026-05-26 04:17:23,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,37.92,NORMAL,62.75,Block IP immediately + Reset user password + Enable MFA
SOC-04E70D8A,2026-05-26 03:17:03,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6,37.88,NORMAL,62.73,Block IP immediately + Reset user password + Enable MFA
SOC-DA293B50,2026-05-26 03:06:17,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6,37.88,NORMAL,62.73,Block IP immediately + Reset user password + Enable MFA
SOC-A2D00831,2026-05-26 00:06:33,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2,37.85,NORMAL,62.71,Block IP immediately + Reset user password + Enable MFA
SOC-64D6B613,2026-05-26 00:57:13,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,37.85,NORMAL,62.71,Block IP immediately + Reset user password + Enable MFA
SOC-E9195286,2026-05-26 04:21:22,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3,37.85,NORMAL,62.71,Block IP immediately + Reset user password + Enable MFA
SOC-10081409,2026-05-26 04:58:37,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,37.85,NORMAL,62.71,Block IP immediately + Reset user password + Enable MFA
SOC-2E21CA6C,2026-05-26 03:42:49,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1,37.8,NORMAL,62.68,Block IP immediately + Reset user password + Enable MFA
SOC-40C7B351,2026-05-26 03:33:25,admin,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,37.8,NORMAL,62.68,Block IP + Force password reset for all targeted users
SOC-05AF1F56,2026-05-26 03:00:50,admin,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,37.8,NORMAL,62.68,Block IP + Force password reset for all targeted users
SOC-2B6BE8DD,2026-05-26 01:54:12,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2,37.79,NORMAL,62.67,Block IP immediately + Reset user password + Enable MFA
SOC-9821C7D0,2026-05-26 02:35:54,john.doe,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12,37.7,NORMAL,62.62,Block IP immediately + Reset user password + Enable MFA
SOC-5445B818,2026-05-26 01:53:45,guest,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11,37.68,NORMAL,62.61,Block IP immediately + Reset user password + Enable MFA
SOC-236158CF,2026-05-26 03:42:14,deekshitha,66.194.36.255,RU,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,70.92,ANOMALY,62.55,Verify with user + Flag for manager review
SOC-53C12C66,2026-05-26 04:14:10,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7,37.56,NORMAL,62.54,Block IP immediately + Reset user password + Enable MFA
SOC-8BC9A224,2026-05-26 03:12:00,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,10,37.52,NORMAL,62.51,Block IP immediately + Reset user password + Enable MFA
SOC-CE27606B,2026-05-26 00:58:48,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8,37.44,NORMAL,62.46,Block IP immediately + Reset user password + Enable MFA
SOC-A42C4E63,2026-05-26 04:21:31,deekshitha,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,37.41,NORMAL,62.45,Block IP + Force password reset for all targeted users
SOC-C5EA1640,2026-05-26 01:29:25,dev.ops,53.94.231.115,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,70.74,ANOMALY,62.44,Verify with user + Flag for manager review
SOC-F8C209EB,2026-05-26 02:23:36,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,37.4,NORMAL,62.44,Block IP + Force password reset for all targeted users
SOC-3B3B840B,2026-05-26 02:37:26,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,37.4,NORMAL,62.44,Block IP + Force password reset for all targeted users
SOC-43B012A9,2026-05-26 01:00:54,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4,37.33,NORMAL,62.4,Block IP immediately + Reset user password + Enable MFA
SOC-A5A7AB08,2026-05-26 01:14:20,root,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8,37.28,NORMAL,62.37,Block IP immediately + Reset user password + Enable MFA
SOC-2714DE6B,2026-05-26 00:06:24,john.doe,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9,37.23,NORMAL,62.34,Block IP immediately + Reset user password + Enable MFA
SOC-161C355E,2026-05-26 00:45:41,dev.ops,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3,37.19,NORMAL,62.31,Block IP immediately + Reset user password + Enable MFA
SOC-03ED9101,2026-05-26 04:35:50,john.doe,194.182.107.70,BR,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,70.5,ANOMALY,62.3,Verify with user + Flag for manager review
SOC-D49B8409,2026-05-26 00:36:29,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5,37.15,NORMAL,62.29,Block IP immediately + Reset user password + Enable MFA
SOC-6510A705,2026-05-26 03:53:26,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,37.12,NORMAL,62.27,Block IP immediately + Reset user password + Enable MFA
SOC-A1E7B773,2026-05-26 02:52:36,root,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9,37.0,NORMAL,62.2,Block IP immediately + Reset user password + Enable MFA
SOC-0AA926AD,2026-05-26 03:08:48,dev.ops,84.163.77.238,RU,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,70.22,ANOMALY,62.13,Verify with user + Flag for manager review
SOC-C5529A07,2026-05-26 00:10:39,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10,36.84,NORMAL,62.1,Block IP immediately + Reset user password + Enable MFA
SOC-651B4DEB,2026-05-26 01:31:16,hr.user,39.108.178.238,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,70.09,ANOMALY,62.05,Verify with user + Flag for manager review
SOC-C438DB82,2026-05-26 04:07:32,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,36.69,NORMAL,62.01,Block IP immediately + Reset user password + Enable MFA
SOC-F1C275B3,2026-05-26 02:46:15,hr.user,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,36.67,NORMAL,62.0,Block IP immediately + Reset user password + Enable MFA
SOC-616B92E7,2026-05-26 00:30:10,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,36.63,NORMAL,61.98,Block IP immediately + Reset user password + Enable MFA
SOC-B9517633,2026-05-26 01:14:24,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,12,36.61,NORMAL,61.97,Block IP immediately + Reset user password + Enable MFA
SOC-655B9F75,2026-05-26 01:57:41,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4,36.58,NORMAL,61.95,Block IP immediately + Reset user password + Enable MFA
SOC-A8477ABF,2026-05-26 04:22:43,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,36.52,NORMAL,61.91,Block IP immediately + Reset user password + Enable MFA
SOC-DDE399E4,2026-05-26 04:24:03,dev.ops,63.42.33.169,RU,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,69.82,ANOMALY,61.89,Verify with user + Flag for manager review
SOC-9D205439,2026-05-26 00:11:44,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10,36.33,NORMAL,61.8,Block IP immediately + Reset user password + Enable MFA
SOC-445A3A81,2026-05-26 03:03:30,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,36.23,NORMAL,61.74,Block IP immediately + Reset user password + Enable MFA
SOC-F20875B0,2026-05-26 04:54:04,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2,36.11,NORMAL,61.67,Block IP immediately + Reset user password + Enable MFA
SOC-65B5B9CB,2026-05-26 01:17:32,root,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,36.1,NORMAL,61.66,Block IP immediately + Reset user password + Enable MFA
SOC-D2E3E32D,2026-05-26 04:09:17,root,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,36.08,NORMAL,61.65,Block IP immediately + Reset user password + Enable MFA
SOC-96742BEE,2026-05-26 02:41:26,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,10,35.98,NORMAL,61.59,Block IP immediately + Reset user password + Enable MFA
SOC-499C9485,2026-05-26 04:53:41,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,35.94,NORMAL,61.56,Block IP + Force password reset for all targeted users
SOC-74F9CEF2,2026-05-26 04:11:21,root,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,35.94,NORMAL,61.56,Block IP + Force password reset for all targeted users
SOC-DEC20E7A,2026-05-26 04:52:09,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,35.94,NORMAL,61.56,Block IP + Force password reset for all targeted users
SOC-32F059C1,2026-05-26 04:57:02,root,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,35.94,NORMAL,61.56,Block IP + Force password reset for all targeted users
SOC-BC06EEA4,2026-05-26 04:11:13,root,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,35.85,NORMAL,61.51,Block IP immediately + Reset user password + Enable MFA
SOC-A1E8018E,2026-05-26 02:30:08,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,35.77,NORMAL,61.46,Block IP immediately + Reset user password + Enable MFA
SOC-FA4C4BF9,2026-05-26 03:10:03,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,11,35.74,NORMAL,61.44,Block IP immediately + Reset user password + Enable MFA
SOC-2C0CE38D,2026-05-26 02:00:59,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,11,35.66,NORMAL,61.4,Block IP immediately + Reset user password + Enable MFA
SOC-9921479E,2026-05-26 00:27:59,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5,35.58,NORMAL,61.35,Block IP immediately + Reset user password + Enable MFA
SOC-EAA7C3EB,2026-05-26 03:09:57,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,11,35.51,NORMAL,61.31,Block IP immediately + Reset user password + Enable MFA
SOC-0D2475D0,2026-05-26 01:54:48,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1,35.31,NORMAL,61.19,Block IP immediately + Reset user password + Enable MFA
SOC-41C763C9,2026-05-26 01:19:57,root,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,35.31,NORMAL,61.19,Block IP + Force password reset for all targeted users
SOC-60774069,2026-05-26 01:32:24,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,35.31,NORMAL,61.19,Block IP + Force password reset for all targeted users
SOC-1E053890,2026-05-26 03:31:22,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10,35.28,NORMAL,61.17,Block IP immediately + Reset user password + Enable MFA
SOC-466237FE,2026-05-26 01:41:15,admin,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7,35.11,NORMAL,61.07,Block IP immediately + Reset user password + Enable MFA
SOC-F9F54D83,2026-05-26 01:59:00,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5,35.05,NORMAL,61.03,Block IP immediately + Reset user password + Enable MFA
SOC-5D8307F7,2026-05-26 01:33:32,jane.smith,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,35.05,NORMAL,61.03,Block IP immediately + Reset user password + Enable MFA
SOC-698E0A0D,2026-05-26 00:16:23,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7,35.01,NORMAL,61.01,Block IP immediately + Reset user password + Enable MFA
SOC-FDE604DC,2026-05-26 02:58:00,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9,34.99,NORMAL,60.99,Block IP immediately + Reset user password + Enable MFA
SOC-0F9FE628,2026-05-26 04:42:28,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,34.97,NORMAL,60.98,Block IP + Force password reset for all targeted users
SOC-B1322161,2026-05-26 04:42:08,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,34.97,NORMAL,60.98,Block IP + Force password reset for all targeted users
SOC-F4A2654D,2026-05-26 04:45:47,deekshitha,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,34.97,NORMAL,60.98,Block IP + Force password reset for all targeted users
SOC-17C88258,2026-05-26 02:27:53,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,34.92,NORMAL,60.95,Block IP immediately + Reset user password + Enable MFA
SOC-6510A1D8,2026-05-26 03:04:41,dev.ops,35.127.242.90,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,67.96,ANOMALY,60.78,Verify with user + Flag for manager review
SOC-E3AEE273,2026-05-26 03:12:30,dev.ops,8.173.25.151,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,67.96,ANOMALY,60.78,Verify with user + Flag for manager review
SOC-A91C3BB4,2026-05-26 02:18:57,root,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8,34.51,NORMAL,60.71,Block IP immediately + Reset user password + Enable MFA
